PM10,NO,NO2,O3,PM25
10.048,1.54012,7.53002,62.31573,5.0
10.048,1.37969,8.50691,61.51745,5.0
8.116,2.08558,10.00707,59.47186,6.0
11.015,2.18184,9.03113,63.16391,3.0
8.116,1.82889,10.64429,58.5239,2.0
10.048,1.57221,22.05008,45.55185,4.0
1.353,2.85564,19.98472,47.84691,7.0
10.048,2.7273,19.64552,44.15486,11.0
11.981,1.86098,15.37029,48.69508,7.0
7.15,1.63638,12.35254,51.08992,5.0
10.048,1.41178,10.26059,52.83616,7.0
3.285,0.99466,5.19915,58.92304,5.0
10.048,1.09092,3.73594,61.41767,4.0
11.015,0.64154,4.34504,57.80878,0.0
8.116,0.556,2.20175,59.93752,1.0
11.981,0.38492,1.0669,61.01853,6.0
7.15,0.44908,0.72484,62.46541,6.0
8.116,0.25662,1.21489,66.30713,7.0
5.217,0.38492,1.55428,69.30068,5.0
7.15,1.02646,4.71336,63.91229,6.0
4.251,1.53969,16.59836,51.48906,7.0
6.184,3.40014,21.39762,47.14841,6.0
9.082,3.97752,16.75946,49.74282,4.0
7.15,3.52845,14.32879,49.59315,4.0
8.116,3.23976,10.92112,55.03143,8.0
12.947,2.50199,9.17679,53.83401,9.0
15.846,4.39452,17.28979,49.44347,7.0
6.184,5.13229,20.35006,45.05293,6.0
14.879,4.13791,25.28643,36.5712,6.0
13.913,7.12105,32.31205,20.95485,8.0
12.947,6.28705,29.54555,23.39958,8.0
16.812,3.94545,25.58153,27.19141,11.0
13.913,3.1756,21.352,30.38453,7.0
11.981,2.46991,19.21731,32.48002,7.0
13.913,2.40576,17.31741,33.52776,7.0
6.184,2.50199,15.51276,35.72303,9.0
11.981,1.3793,13.38387,36.27185,9.0
10.048,0.76963,9.8049,40.18009,9.0
10.048,0.72687,6.81547,43.57278,5.0
10.048,0.67342,4.86617,46.05078,-1.0
6.184,0.19241,6.72497,46.05078,6.0
10.048,0.16034,5.26289,50.74067,6.0
7.15,0.22447,7.4558,49.14411,3.0
9.082,2.85403,25.80007,33.57765,6.0
12.947,18.18241,56.26303,4.54022,5.0
11.981,32.19601,59.1995,2.6443,8.0
11.981,33.09391,53.679,8.48173,6.0
9.082,9.55619,37.46103,23.79872,9.0
7.15,9.0431,33.12901,20.30625,11.0
12.947,10.00514,34.23766,19.85722,9.0
10.048,15.68113,41.28081,16.6142,7.0
8.116,3.62366,21.0125,45.75142,6.0
12.947,3.71986,19.7925,40.01379,5.0
9.082,5.61186,28.4452,21.25421,3.0
7.15,5.22704,24.35525,26.09378,10.0
9.082,2.8861,16.97592,32.38023,6.0
4.251,2.40508,11.91223,34.6254,3.0
3.285,4.36121,15.83536,33.32819,2.0
2.319,1.76373,9.19063,51.58885,5.0
1.353,1.73166,6.60731,58.82326,5.0
1.353,1.18651,5.44445,63.56305,1.0
11.015,0.98313,2.5235,73.24219,14.0
8.116,0.81215,3.89093,76.50183,7.0
6.184,0.35265,1.94612,78.88004,3.0
9.082,0.57706,1.16318,78.03187,2.0
-0.58,0.28853,2.19072,73.14241,1.0
0.386,0.44882,4.04169,72.39402,5.0
1.353,3.17381,16.78368,58.07487,5.0
2.319,2.78911,15.22805,58.5239,2.0
9.082,3.91116,18.62755,55.77982,6.0
11.981,5.67439,22.11669,52.5867,5.0
5.217,6.31556,19.62196,56.32863,2.0
2.319,4.35998,14.86739,59.17251,2.0
4.251,4.16763,13.65072,58.27444,7.0
7.15,4.64851,16.37545,55.68003,7.0
8.116,2.75705,17.66652,54.23315,6.0
8.116,3.52646,21.21665,51.04003,4.0
5.217,2.34028,19.32954,53.73422,4.0
9.082,2.27617,15.86826,56.12906,3.0
7.15,1.92352,13.92214,57.8753,4.0
7.15,2.53264,15.47501,55.08132,4.0
6.184,2.85322,15.12974,56.92734,3.0
7.15,1.95558,10.02082,60.12046,2.0
7.15,1.41058,9.68619,57.27659,2.0
7.15,1.32472,7.78846,58.20792,11.0
11.015,0.64099,3.69938,61.46756,7.0
4.251,0.54484,3.11521,62.66498,3.0
6.184,0.54484,3.79804,62.46541,4.0
4.251,1.05764,6.81607,63.66283,4.0
2.319,1.05764,5.40165,63.26369,4.0
2.319,1.57043,10.5657,59.20577,7.0
8.116,5.19204,26.03389,40.96174,2.0
5.217,4.61515,16.0908,54.38283,6.0
4.251,6.40993,19.67936,50.49121,8.0
3.285,4.4549,16.33651,55.8796,5.0
8.116,3.39726,14.93426,57.17681,1.0
10.048,4.48695,15.84841,52.38713,2.0
6.184,2.98062,17.37772,51.8882,3.0
3.285,3.58956,14.49309,51.83831,11.0
3.285,3.58956,18.54127,46.5996,8.0
2.319,3.23701,20.83766,46.94884,6.0
4.251,2.43577,11.09225,59.67143,3.0
4.251,2.33962,13.72711,55.38068,1.0
2.319,1.79478,13.1481,57.27659,1.0
5.217,2.46782,15.18883,56.22885,3.0
5.217,3.42931,18.64066,45.30239,6.0
4.251,2.05118,11.7795,51.63874,2.0
19.71,0.59796,8.91531,58.93967,22.0
2.319,1.40948,7.28032,50.7573,5.0
4.251,0.99304,5.75381,51.18971,5.0
1.353,0.86491,5.65727,49.99229,4.0
2.319,0.57661,5.90399,50.89035,5.0
5.217,0.89694,7.4639,51.38928,5.0
4.251,2.69083,19.41274,40.51271,4.0
5.217,5.86216,29.88438,32.23056,7.0
12.947,6.98334,28.65361,32.48002,6.0
7.15,6.7591,24.84644,34.77507,7.0
10.048,8.07248,26.78828,39.66454,4.0
13.913,10.73128,30.62283,37.56905,1.0
9.082,9.9945,32.87575,38.06798,3.0
10.048,7.59198,34.55732,37.66884,7.0
8.116,11.11568,40.77719,32.6297,6.0
7.15,8.84129,47.14582,25.64475,9.0
11.981,6.43877,41.06258,27.9398,6.0
11.981,5.95826,37.89252,27.88991,16.0
12.947,5.34962,36.23748,25.14582,7.0
10.048,5.31759,33.69833,25.54496,9.0
18.744,6.34267,39.06118,17.56216,10.0
14.879,6.5669,38.27784,17.56216,12.0
20.677,7.11147,40.22645,18.6099,14.0
15.846,5.28555,39.26584,21.35399,14.0
10.048,1.40878,20.98468,32.39686,13.0
10.048,0.96053,17.89058,34.6254,10.0
7.15,0.83246,12.46375,38.81637,9.0
7.15,0.76842,10.11707,43.55615,7.0
6.184,0.76842,10.50825,47.49766,7.0
3.285,1.28071,18.52429,43.10712,5.0
4.251,1.60088,16.56644,47.94669,2.0
3.285,2.36931,20.37574,41.9097,5.0
1.353,7.90837,37.40709,26.34324,5.0
6.184,7.81231,33.2025,27.64045,6.0
8.116,8.83688,31.19144,32.33034,6.0
5.217,5.69915,23.43593,37.2697,4.0
6.184,5.73116,22.65337,40.31314,6.0
10.048,12.80707,44.0761,24.49722,8.0
5.217,14.98427,44.69846,16.96345,7.0
15.846,26.86283,59.09949,7.23441,13.0
18.744,38.16507,60.05727,4.59011,13.0
20.677,32.65803,56.03244,5.43828,20.0
17.778,35.79576,57.52908,3.84172,9.0
13.913,32.11373,54.17766,5.9871,16.0
14.879,11.17417,46.53095,10.22796,9.0
14.879,44.72869,54.29616,3.64215,15.0
12.947,22.60448,45.77653,6.78538,13.0
13.913,4.48024,32.3633,12.10725,13.0
17.778,3.11483,26.94977,14.70166,8.0
10.048,2.20812,23.39513,18.41033,10.0
13.913,1.31207,15.61362,24.99614,14.0
12.947,1.60009,16.93454,26.84217,18.0
16.812,0.48003,9.93715,38.91615,14.0
11.015,0.54403,11.25884,36.47142,15.0
3.285,0.54403,13.51098,36.17206,11.0
2.319,1.28007,17.08251,38.66669,8.0
8.116,1.76009,15.75897,40.41293,6.0
5.217,3.93621,17.90577,31.43228,11.0
1.353,6.33634,19.4643,34.82497,5.0
1.353,2.97616,13.94332,50.94024,3.0
2.319,2.24012,13.70103,55.68003,7.0
0.386,2.20812,13.65218,54.98154,6.0
2.319,1.63209,10.0801,55.231,2.0
4.251,1.8881,11.25426,51.13981,3.0
8.116,3.36018,14.72537,49.04433,7.0
9.082,2.24012,16.49173,43.15701,7.0
14.879,2.08011,15.26829,39.86411,6.0
12.947,2.68814,15.65789,37.96819,10.0
6.184,2.43213,11.10552,41.36088,6.0
7.15,1.31207,7.97593,46.99874,2.0
3.285,2.78415,9.9293,42.95744,5.0
13.913,0.59707,6.27435,42.17579,4.0
5.217,1.06619,4.63997,42.04275,3.0
5.217,0.86361,4.16623,40.86196,4.0
4.251,0.38383,4.70581,46.64949,3.0
2.319,0.2239,3.87255,51.28949,3.0
3.285,0.79964,5.58791,54.18326,3.0
5.217,1.63127,8.13645,53.83401,1.0
11.981,3.55041,10.14499,53.28519,5.0
8.116,4.35006,15.87996,55.08132,9.0
10.048,6.01331,15.19249,53.43487,6.0
14.879,5.27764,14.55573,53.8839,4.0
10.048,4.38204,13.57592,53.33508,4.0
6.184,5.21367,15.09501,51.43917,5.0
9.082,6.84494,17.15278,49.74282,8.0
11.015,4.98977,16.71288,53.78412,6.0
7.15,6.81296,22.44714,51.53895,3.0
9.082,8.57217,29.0148,46.10067,3.0
4.251,4.9258,24.31128,42.10927,5.0
4.251,3.74233,15.58626,46.84906,5.0
8.116,2.4629,11.22423,50.44132,8.0
4.251,2.07907,9.70483,55.231,5.0
9.082,1.82319,8.7736,57.42627,4.0
3.285,2.04709,8.38127,59.27229,5.0
2.319,0.92759,5.48977,61.66713,3.0
6.184,0.76727,3.47013,63.72935,1.0
2.319,0.89515,4.38661,57.80878,2.0
0.386,0.19182,2.50366,56.47831,3.0
5.217,0.35167,3.63291,49.29379,3.0
4.251,0.95909,7.90441,48.14626,4.0
2.319,0.92712,6.62817,50.14196,5.0
0.386,0.95909,9.72051,57.77552,7.0
1.353,2.36576,18.41116,47.29809,5.0
10.048,4.09213,22.88125,39.16561,4.0
6.184,10.99759,32.36828,28.88776,5.0
6.184,5.78652,22.34473,45.20261,9.0
5.217,3.22894,11.34483,60.02068,7.0
5.217,2.97318,12.22783,55.63014,4.0
7.15,2.14197,8.98663,60.5695,6.0
3.285,3.00516,16.25276,52.88605,5.0
3.285,3.90031,27.5929,39.914,1.0
5.217,3.54864,28.91746,34.97464,3.0
5.217,3.29288,26.31551,37.41938,5.0
5.217,6.20213,32.5059,30.48432,5.0
14.879,6.20213,30.05171,25.09593,6.0
6.184,3.93228,28.23106,27.88991,5.0
9.082,2.62152,19.49152,33.02884,8.0
8.116,2.97318,24.6951,30.13507,10.0
2.319,2.11,21.15934,37.31959,7.0
22.609,0.59647,10.61832,42.50841,6.0
11.015,2.17285,25.95928,23.41621,4.0
5.217,2.84388,25.61842,16.96345,-1.0
8.116,3.89836,24.29646,13.22151,7.0
12.947,13.06908,37.41255,4.44043,7.0
11.981,2.42848,28.1229,15.66625,11.0
11.015,9.07486,40.78476,7.88302,7.0
8.116,18.27754,54.34331,3.94151,4.0
8.116,30.13238,62.85235,5.18882,5.0
6.184,9.87371,39.60903,28.68819,7.0
11.015,5.87949,25.43617,41.56045,5.0
11.981,7.60499,29.22854,35.72303,9.0
13.913,6.23098,31.58106,31.9312,6.0
12.947,6.07121,30.30251,28.53851,14.0
17.778,10.57669,39.90722,18.11098,12.0
13.913,5.65581,35.01855,20.6056,11.0
11.015,7.22155,39.30163,16.81377,12.0
8.116,8.75533,41.91361,14.71829,9.0
13.913,6.80615,38.95565,17.36259,12.0
8.116,4.12203,29.45783,23.10023,10.0
5.217,3.89836,27.83496,23.59915,7.0
2.319,3.25928,23.70369,29.33679,7.0
1.353,2.17285,16.08096,37.66884,5.0
4.251,2.90779,24.58666,27.14152,5.0
2.319,0.55359,9.58327,44.63716,8.0
2.319,1.66076,11.95349,41.84318,5.0
2.319,0.70263,6.40226,48.29594,1.0
0.386,0.54294,8.27098,47.64734,2.0
-0.58,1.37332,12.16458,46.69938,3.0
-1.546,1.11782,9.30862,52.23745,2.0
-1.546,2.04402,17.04116,46.94884,1.0
3.285,3.44928,26.64716,40.26325,1.0
2.319,5.33361,29.17078,42.05938,1.0
1.353,3.32153,23.10324,47.44777,1.0
2.319,3.03409,21.96932,50.04218,5.0
1.353,3.22571,20.98658,49.54325,5.0
4.251,2.93827,22.11623,49.09422,6.0
0.386,2.77859,12.91315,57.17681,3.0
2.319,2.84246,11.58501,59.07272,-2.0
2.319,2.55502,11.53366,59.27229,2.0
0.386,2.90634,13.45539,55.63014,2.0
2.319,2.68277,14.5363,54.93164,1.0
2.319,2.77859,19.31019,57.47616,4.0
8.116,2.81052,15.86587,55.58025,5.0
16.812,2.01208,13.15349,57.77552,5.0
12.947,1.59689,11.82179,60.5196,12.0
19.71,1.30945,8.52272,65.15961,8.0
16.812,0.83038,6.15717,66.10756,6.0
19.71,0.59587,3.75058,68.31946,6.0
16.812,0.681,2.56896,67.72075,8.0
25.508,0.38306,2.17177,70.44821,11.0
22.609,0.25538,1.9734,71.99488,11.0
20.677,0.35114,2.07291,70.24864,12.0
22.609,0.47883,3.20742,69.74972,8.0
18.744,1.11726,7.59894,65.65853,14.0
6.184,1.78762,12.33567,61.56735,8.0
14.879,4.14983,23.9874,48.5454,3.0
14.879,3.5114,17.96996,55.08132,7.0
11.015,3.09641,13.72852,61.56735,6.0
10.048,2.9368,15.0572,61.8667,5.0
6.184,4.34136,23.74299,52.03788,4.0
5.217,4.2456,20.88435,53.18541,7.0
3.285,4.21368,19.30739,54.98154,4.0
6.184,3.63908,20.18841,53.63444,3.0
7.15,3.09641,21.71028,50.591,6.0
11.981,5.20325,22.86488,49.69293,6.0
10.048,3.73485,18.85909,54.23315,7.0
15.846,2.45798,19.24029,51.63874,8.0
11.015,2.17068,17.56219,52.93594,7.0
12.947,2.42606,21.70347,47.34798,6.0
14.879,2.52182,25.30116,42.90755,7.0
15.846,1.21303,19.57254,50.34153,7.0
9.082,0.51049,15.464,53.95042,6.0
11.015,0.80828,12.37635,56.07917,5.0
11.981,0.42541,12.63452,55.63014,6.0
16.812,0.44668,13.67077,55.13121,7.0
11.981,0.63812,9.43067,57.82541,5.0
8.116,0.5424,11.40272,54.08347,2.0
-0.58,1.6591,29.0287,35.82282,2.0
4.251,1.56338,30.16211,37.07013,5.0
4.251,4.21157,36.90537,27.04174,9.0
12.947,11.29465,47.55364,19.80732,6.0
13.913,18.92014,49.57575,15.81592,7.0
10.048,7.84883,37.93884,24.597,9.0
12.947,4.46681,24.13162,30.08518,8.0
9.082,4.69015,24.28249,25.59485,7.0
5.217,3.95632,22.64508,40.36303,4.0
11.981,5.26446,12.84481,67.8538,12.0
3.285,3.22249,11.97988,70.04907,7.0
11.981,3.22249,13.06518,68.5523,2.0
11.981,2.90343,11.23579,69.40047,3.0
13.913,1.6272,4.70751,73.24219,3.0
6.184,0.63812,4.39878,72.74327,3.0
3.285,1.14861,3.61604,69.25079,8.0
10.048,1.18052,7.11904,63.66283,5.0
7.15,1.1167,7.95686,61.61724,6.0
16.812,0.97795,5.87671,60.20362,5.0
3.285,0.80788,4.03001,60.46971,1.0
4.251,0.98858,3.52241,62.36563,1.0
0.386,0.57402,3.31837,62.61509,1.0
2.319,0.66969,2.92471,62.11616,3.0
2.319,0.66969,2.77653,59.27229,3.0
3.285,0.54213,3.21909,57.72562,6.0
4.251,0.82914,5.59449,55.38068,4.0
5.217,0.60591,5.44283,55.77982,4.0
2.319,2.16851,8.33206,54.63229,4.0
4.251,1.94528,8.27919,56.77767,-2.0
2.319,2.2004,9.41924,56.77767,2.0
1.353,2.58308,10.85764,54.18326,4.0
4.251,3.15709,13.58328,49.54325,4.0
3.285,3.85867,21.89247,44.554,6.0
6.184,4.94292,31.68945,33.42798,7.0
9.082,6.34607,46.03569,21.50367,8.0
12.947,8.61025,53.23318,14.91786,11.0
9.082,5.42127,41.47699,22.10238,9.0
11.015,2.87008,33.6823,28.88776,7.0
11.981,1.8815,24.52893,37.16991,11.0
10.048,1.33937,19.13649,39.56475,7.0
8.116,1.72205,18.05578,36.92045,6.0
12.947,0.95669,16.7596,36.77077,10.0
17.778,1.18996,11.8254,42.04275,15.0
12.947,0.63748,8.91384,46.43329,8.0
8.116,0.57373,8.26974,48.24605,7.0
7.15,0.72247,7.13496,50.99014,5.0
5.217,0.31874,6.53409,52.5368,5.0
5.217,0.57373,7.08278,53.58455,6.0
3.285,0.89247,9.56144,52.28734,2.0
4.251,2.26304,17.2523,46.00089,4.0
7.15,3.15551,28.19853,35.02454,5.0
7.15,5.76916,37.4453,26.6426,6.0
4.251,6.56601,38.44903,26.84217,6.0
4.251,9.14779,46.45882,18.6099,4.0
11.015,16.16003,57.26987,9.42968,3.0
6.184,18.90118,58.16085,7.13463,4.0
7.15,48.54384,70.07888,2.39484,5.0
11.015,55.5242,66.54699,2.09549,5.0
6.184,14.53446,43.29338,26.44303,5.0
1.353,3.31488,26.22319,42.85766,3.0
6.184,1.91243,16.94914,54.38283,-2.0
3.285,1.01996,13.37193,57.12691,-1.0
-1.546,1.37057,16.44465,52.13766,5.0
-0.58,1.01996,13.1741,69.50025,3.0
2.319,1.11558,10.75249,69.79961,1.0
2.319,0.95622,10.99685,64.76047,6.0
0.386,0.76459,14.93769,57.80878,3.0
2.319,1.01945,15.27317,55.34741,3.0
5.217,1.36989,14.58729,56.62799,4.0
4.251,1.14688,11.71052,58.17466,4.0
11.015,0.35044,8.0789,57.37638,4.0
11.015,1.05131,14.67962,48.89465,5.0
8.116,2.51677,28.37759,38.46712,8.0
7.15,5.0654,39.72146,26.89206,9.0
14.879,9.20692,48.57342,18.75958,9.0
17.778,13.76259,45.05445,20.6056,5.0
15.846,9.04763,32.87268,35.274,5.0
12.947,7.77331,26.06182,39.01594,5.0
11.981,6.94501,29.36213,39.41508,6.0
13.913,4.96982,23.77448,50.591,5.0
15.846,6.08485,29.29451,44.6039,7.0
16.812,5.98927,42.16732,26.19356,8.0
9.082,6.21228,42.46912,22.6013,6.0
15.846,6.88129,43.91924,19.70754,9.0
11.981,5.47955,39.48259,20.95485,9.0
18.744,7.00873,40.85178,17.56216,11.0
11.015,3.18578,31.85797,24.99614,8.0
13.913,2.51677,30.11074,24.29765,14.0
18.744,6.88129,37.33328,14.6185,12.0
22.609,8.25118,38.00585,9.62925,17.0
20.677,7.21749,37.98515,7.118,15.0
15.846,2.12279,29.27002,13.17162,19.0
25.508,1.62394,27.15924,12.92216,23.0
22.609,1.30552,24.7718,14.6684,18.0
22.609,1.59209,23.83658,14.96775,20.0
19.71,2.26077,24.99284,16.06539,18.0
17.778,3.91655,28.84992,14.96775,13.0
14.879,7.16442,31.35661,17.3127,12.0
15.846,8.2152,33.21608,16.76388,11.0
16.812,7.51468,29.03464,21.40388,11.0
12.947,10.73071,32.43302,20.95485,12.0
8.116,6.78232,24.05916,30.83357,11.0
11.981,6.97337,21.23761,33.02884,10.0
14.879,8.66099,26.83077,29.68604,11.0
8.116,6.52758,28.61453,27.59055,10.0
14.879,9.83913,42.27838,14.51872,11.0
13.913,13.85121,47.28227,10.92646,15.0
15.846,8.91572,44.33881,12.12388,10.0
21.643,7.57836,38.75397,15.317,18.0
20.677,5.8589,37.87021,15.76603,11.0
15.846,7.76941,40.44426,13.27141,16.0
23.575,5.22207,34.03736,14.6185,17.0
22.609,5.73153,32.61163,15.46668,17.0
25.508,3.5026,31.21995,16.76388,21.0
33.237,2.97042,28.73919,19.02567,21.0
21.643,1.27304,21.61182,25.61148,20.0
17.778,0.54104,16.04896,30.88346,19.0
13.913,0.38191,13.46332,34.77507,14.0
15.846,0.60469,11.33459,41.95959,10.0
16.812,0.82747,11.83692,43.15701,13.0
10.048,1.17756,14.03049,45.70153,8.0
9.082,2.00503,20.25777,40.71228,5.0
10.048,3.72363,25.06904,31.08303,13.0
17.778,5.88779,29.14749,29.08733,15.0
13.913,4.07371,23.04297,37.07013,13.0
16.812,4.93301,22.12254,39.86411,10.0
12.947,4.48745,23.10359,40.26325,7.0
10.048,3.5645,19.35591,48.14626,5.0
11.981,6.84256,29.81816,40.31314,7.0
15.846,4.58293,34.87146,30.5841,9.0
11.981,6.42883,41.32432,24.79657,7.0
18.744,6.49248,45.8435,19.05894,8.0
25.508,11.13906,50.48418,14.46883,10.0
12.947,5.91961,49.6508,12.12388,9.0
10.048,3.78728,41.70107,23.84862,7.0
8.116,5.21944,40.79582,20.6555,7.0
12.947,3.24624,31.01352,28.88776,8.0
8.116,2.67337,27.02691,31.73163,5.0
4.251,2.20549,15.57244,46.03415,3.0
7.15,0.89068,6.78592,54.68218,6.0
7.15,0.9543,6.9866,47.09852,8.0
10.048,0.47715,6.37618,40.41293,6.0
11.981,2.13126,18.70168,30.23486,5.0
11.981,1.65411,18.88654,30.33464,6.0
12.947,6.04388,39.44365,20.50582,7.0
11.981,7.25266,45.543,20.05679,9.0
9.082,4.77148,30.65837,31.48217,7.0
9.082,6.23474,30.9994,27.24131,5.0
14.879,8.42962,31.75947,24.49722,4.0
18.744,9.73383,32.6426,22.75098,7.0
22.609,7.76161,28.06177,30.28475,5.0
13.913,7.79342,31.39292,26.94195,12.0
16.812,8.20695,36.77315,20.70539,9.0
11.981,5.50311,35.60056,24.79657,6.0
13.913,4.89872,33.89291,30.48432,8.0
14.879,3.81719,25.01381,43.60605,5.0
6.184,2.03583,17.8539,56.62799,4.0
3.285,1.87678,12.08348,68.30283,4.0
4.251,2.51298,10.2133,70.24864,6.0
4.251,1.90859,9.30094,70.79746,5.0
3.285,1.39964,10.37956,66.15746,4.0
6.184,1.2724,9.48115,62.46541,5.0
5.217,0.67827,12.6957,56.01265,11.0
5.217,0.95382,9.83461,56.22885,7.0
9.082,0.25435,9.91177,52.88605,5.0
12.947,0.85844,9.9311,51.53895,6.0
8.116,0.47691,11.90957,48.24605,8.0
12.947,0.79485,12.51695,47.99659,9.0
11.015,1.39893,18.60785,45.20261,10.0
6.184,2.51172,18.84251,47.2482,7.0
11.015,1.90763,20.4655,47.09852,3.0
7.15,3.56092,27.83414,37.81852,7.0
12.947,3.71989,25.64947,38.16776,7.0
12.947,6.48596,33.40208,30.03529,8.0
2.319,6.19981,24.08649,39.914,5.0
3.285,4.92806,24.69278,44.05508,2.0
3.285,9.47458,44.54595,28.23916,6.0
9.082,6.64493,45.55031,26.69249,6.0
19.71,27.85146,69.07174,6.13678,14.0
23.575,41.26849,68.15722,5.23871,16.0
25.508,52.1738,67.85909,4.6899,24.0
24.541,35.19586,60.64721,4.88947,27.0
25.508,46.9914,55.59993,3.89162,24.0
22.609,42.31769,50.52349,3.54237,13.0
19.71,40.56903,50.46755,3.19312,17.0
17.778,38.93855,47.52734,2.72746,16.0
14.879,23.30381,43.6624,2.8605,15.0
10.048,11.18583,42.74325,4.59011,9.0
5.217,6.00603,39.97224,7.23441,7.0
7.15,7.53137,34.84298,13.67055,5.0
6.184,1.5889,21.43188,27.74023,8.0
7.15,1.14401,24.70515,23.49937,5.0
4.251,2.54223,32.62672,20.00689,0.0
7.15,3.30491,33.59996,19.75743,5.0
5.217,10.42316,42.36796,14.81807,11.0
10.048,6.45092,26.38434,31.38238,7.0
9.082,4.83024,21.74377,36.52131,5.0
11.981,4.16291,25.40795,32.67959,11.0
10.048,5.05269,31.91664,26.79227,10.0
6.184,3.08246,26.71581,37.36948,7.0
7.15,1.65245,15.40476,51.73852,7.0
6.184,1.97023,15.16665,50.89035,5.0
2.319,2.79646,26.60622,34.37593,6.0
7.15,5.30691,27.93914,24.54711,5.0
3.285,2.4469,14.68492,42.05938,5.0
2.319,1.14401,5.02264,73.59144,3.0
13.913,0.572,4.25534,77.08391,9.0
12.947,0.92156,4.01834,74.88864,6.0
14.879,0.69911,5.25634,70.34843,5.0
20.677,0.71994,6.21349,67.65423,5.0
16.812,0.67759,12.39842,60.93537,6.0
11.981,1.42929,22.0556,50.39143,6.0
6.184,0.63524,14.54216,50.49121,10.0
11.981,3.1762,32.54834,31.48217,14.0
7.15,0.88934,18.39331,55.53035,8.0
13.913,0.57172,20.57662,55.33078,7.0
10.048,2.2551,22.03666,54.63229,6.0
9.082,2.668,21.70289,57.42627,6.0
9.082,2.76329,17.16636,65.8581,5.0
9.082,2.2551,13.30569,70.59789,5.0
10.048,2.2551,11.75906,77.63273,6.0
17.778,2.98562,17.6736,71.34628,5.0
28.406,3.20796,19.97693,65.60864,8.0
28.406,3.1762,21.32281,63.36348,10.0
30.339,3.43029,30.6121,51.08992,14.0
27.44,3.27148,33.00093,49.49336,9.0
24.541,2.31862,30.86979,49.99229,8.0
25.508,2.89034,33.43567,44.80347,10.0
10.048,4.28786,42.76781,34.6254,8.0
11.015,22.83683,66.31312,15.16732,14.0
11.981,3.39853,34.00352,37.21981,8.0
